"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000165283",1086.4191148675,-0.156799035592462,0.0674011458106734,-2.32635563841754,0.0199995861291943,0.0372352072223427,"STOML2","30968","stomatin like 2"
"ENSG00000135018",2770.3938173627,-0.109183696786444,0.0469417002704161,-2.32594252354456,0.0200216171082628,0.0372715160972057,"UBQLN1","29979","ubiquilin 1"
"ENSG00000130119",338.375815423582,-0.248400797892743,0.106813577614685,-2.32555451694366,0.0200423283770374,0.0373053593863067,"GNL3L","54552","G protein nucleolar 3 like"
"ENSG00000259224",3.81186553607602,2.59539608850838,1.11615791675588,2.32529470028032,0.0200562074906998,0.0373264788480786,"SLC35G6","643664","solute carrier family 35 member G6"
"ENSG00000177675",27.0982732435752,0.86080618902443,0.370267447736327,2.32482275794718,0.0200814395768344,0.0373687192529527,"CD163L1","283316","CD163 molecule like 1"
"ENSG00000268043",125.62464883249,0.401813846224632,0.172897224442409,2.32400402910154,0.020125278097913,0.0374455685654641,"NBPF12","149013","NBPF member 12"
"ENSG00000055813",7.16010236529598,-1.78522386827995,0.768465528333483,-2.32310208130147,0.0201736692042451,0.0375308680550573,"CCDC85A","114800","coiled-coil domain containing 85A"
"ENSG00000158691",99.897259177179,0.421035524873233,0.181263840511414,2.32277724936938,0.0201911218671466,0.0375582343394763,"ZSCAN12","9753","zinc finger and SCAN domain containing 12"
"ENSG00000107521",834.875262903591,-0.165429962173479,0.0712221034031292,-2.32273345308433,0.0201934759740813,0.0375582343394763,"HPS1","3257","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1"
"ENSG00000206262",4.7773637716545,2.17907472864802,0.938236449569164,2.32252192893236,0.0202048490425525,0.0375746454497336,"FOXL2NB","401089","FOXL2 neighbor"
"ENSG00000198763",22785.0048453476,0.115878341470418,0.0498965204398727,2.32237319253666,0.0202128495334179,0.0375801196636129,"ND2","4536","MTND2"
"ENSG00000162385",247.726167012074,-0.26969881727587,0.116130736752573,-2.3223723952642,0.020212892425937,0.0375801196636129,"MAGOH","4116","mago homolog, exon junction complex subunit"
"ENSG00000121578",547.372352774292,0.193233741085662,0.0832409060876113,2.32137959769783,0.0202663656764674,0.0376747852345833,"B4GALT4","8702","beta-1,4-galactosyltransferase 4"
"ENSG00000114767",396.451709291129,-0.234975983349379,0.101228701028752,-2.32123874910377,0.0202739619364923,0.0376841532374857,"RRP9","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"
"ENSG00000154719",249.316911621783,-0.290635355996456,0.125236054804616,-2.32070034823346,0.0203030219252778,0.0377334094747471,"MRPL39","54148","mitochondrial ribosomal protein L39"
"ENSG00000186523",7.60596211713331,-1.66235922343328,0.716459886614209,-2.32024046913376,0.0203278724993901,0.037774831029632,"FAM86B1","85002","family with sequence similarity 86 member B1"
"ENSG00000100330",110.577826239979,0.402116032613914,0.173339013988451,2.3198241605361,0.0203503915245506,0.0378119100212843,"MTMR3","8897","myotubularin related protein 3"
"ENSG00000155090",978.412775783905,-0.152810827437503,0.0659187498166782,-2.31816938067658,0.0204401174184255,0.0379738372006498,"KLF10","7071","Kruppel like factor 10"
"ENSG00000059378",96.9954569102107,-0.423302974129299,0.182666553524435,-2.31735348350279,0.020484484069047,0.0380514653654669,"PARP12","64761","poly(ADP-ribose) polymerase family member 12"
"ENSG00000082014",446.084635186118,-0.212469095799856,0.0917036192785265,-2.31691068980097,0.0205085973341135,0.0380914565230202,"SMARCD3","6604","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
"ENSG00000116754",2074.42404652239,0.128828915553461,0.0556172686559507,2.31634739833051,0.0205393083325245,0.038143690297977,"SRSF11","9295","serine and arginine rich splicing factor 11"
"ENSG00000177700",2163.8554286672,-0.118356186461289,0.0511333011694282,-2.31465960058241,0.0206315683426197,0.0383101996010494,"POLR2L","5441","RNA polymerase II subunit L"
"ENSG00000104331",2788.4158925702,-0.111887526840187,0.0483408373179223,-2.31455500251968,0.020637297853695,0.0383160110566587,"IMPAD1","54928","inositol monophosphatase domain containing 1"
"ENSG00000105997",87.3961340617317,-0.475434535286249,0.205422245902204,-2.31442574877013,0.0206443798322383,0.0383175851739814,"HOXA3","3200","homeobox A3"
"ENSG00000159069",1620.31061349697,0.132597002940582,0.0572916908400974,2.31441943842544,0.0206447256383531,0.0383175851739814,"FBXW5","54461","F-box and WD repeat domain containing 5"
"ENSG00000143363",180.316568734284,0.320543067175412,0.138501344076978,2.31436791687202,0.0206475492021173,0.0383175851739814,"PRUNE1","58497","prune exopolyphosphatase 1"
"ENSG00000101191",1276.41333538672,0.144237092126434,0.0623229452049538,2.31434974152936,0.0206485453556629,0.0383175851739814,"DIDO1","11083","death inducer-obliterator 1"
"ENSG00000213416",8.70231510169153,-1.45584161461158,0.629347532929089,-2.31325545654536,0.0207085981497772,0.0384241872757669,"KRTAP4-12","83755","keratin associated protein 4-12"
"ENSG00000142892",663.789083827048,-0.176421701790312,0.0762938391321215,-2.31239774793341,0.0207557743608737,0.038506873430332,"PIGK","10026","phosphatidylinositol glycan anchor biosynthesis class K"
"ENSG00000060339",1694.59703635062,0.129049031451769,0.0558131065964496,2.31216356374575,0.020768671373099,0.0385259507484874,"CCAR1","55749","cell division cycle and apoptosis regulator 1"
"ENSG00000171314",2679.96422602291,-0.113349507552734,0.0490401983593564,-2.31135907571443,0.0208130294431033,0.038603376281457,"PGAM1","5223","phosphoglycerate mutase 1"
"ENSG00000132478",264.847883293932,0.261150443871503,0.112998879112419,2.31108879948883,0.0208279505250621,0.0386261903659702,"UNK","85451","unk zinc finger"
"ENSG00000101442",77.4824233100463,-0.493558793670961,0.213584492959797,-2.3108362729492,0.0208419001286,0.0386471972943265,"ACTR5","79913","actin related protein 5"
"ENSG00000164484",1708.67234122243,0.125918467053834,0.0545139814613093,2.30983802097088,0.0208971234685377,0.0387447233210854,"TMEM200A","114801","transmembrane protein 200A"
"ENSG00000164122",3.35833022129466,-2.68750833160014,1.16361030391121,-2.30962919679096,0.0209086917458413,0.0387609542085087,"ASB5","140458","ankyrin repeat and SOCS box containing 5"
"ENSG00000152256",628.365147392726,-0.18703928016366,0.0809839324050958,-2.3095850572933,0.0209111376653449,0.0387609542085087,"PDK1","5163","pyruvate dehydrogenase kinase 1"
"ENSG00000083093",180.651268341713,0.309394264208009,0.134004469885195,2.30883540282705,0.0209527166637684,0.0388331411205506,"PALB2","79728","partner and localizer of BRCA2"
"ENSG00000134308",6849.10633006792,-0.0942805500392313,0.0408533847131985,-2.30777818535981,0.0210114768444296,0.0389371489668306,"YWHAQ","10971","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"ENSG00000183527",385.282574748108,-0.220361673397324,0.0954947723940775,-2.3075783927518,0.0210225974414941,0.0389528590762811,"PSMG1","8624","proteasome assembly chaperone 1"
"ENSG00000079805",2486.83756470797,0.113433740254026,0.0491622299993672,2.30733512811535,0.0210361446457361,0.0389730609414027,"DNM2","1785","dynamin 2"
"ENSG00000171793",1119.19959845312,-0.143251012060042,0.0620940827061289,-2.30699940826895,0.0210548530956275,0.0390007559949081,"CTPS1","1503","CTP synthase 1"
"ENSG00000172500",742.755342773984,-0.168533224079043,0.0730538690435555,-2.30697191381556,0.0210563859038868,0.0390007559949081,"FIBP","9158","FGF1 intracellular binding protein"
"ENSG00000137033",8.77178743680061,1.4921249397537,0.646868281318118,2.3066905316693,0.0210720784717073,0.0390249173807517,"IL33","90865","interleukin 33"
"ENSG00000162642",343.66310580972,0.240660372191815,0.10435734894653,2.30611810879867,0.0211040337146171,0.0390791869438405,"C1orf52","148423","chromosome 1 open reading frame 52"
"ENSG00000108561",1506.19103663918,-0.133709172477258,0.0580099914929026,-2.30493349569991,0.0211702983126718,0.0391969669010248,"C1QBP","708","complement C1q binding protein"
"ENSG00000214021",87.4481370419984,0.438170563360868,0.190151616408097,2.30432205435731,0.021204571836311,0.0392554929937887,"TTLL3","26140","tubulin tyrosine ligase like 3"
"ENSG00000115947",298.269808725684,0.246511053590821,0.106995956179704,2.30392869406014,0.0212266466605323,0.0392914240747205,"ORC4","5000","origin recognition complex subunit 4"
"ENSG00000107897",452.703425336461,0.218477468299967,0.0948565378911168,2.30324101171341,0.0212652865122177,0.0393580048495624,"ACBD5","91452","acyl-CoA binding domain containing 5"
"ENSG00000162458",2879.63997052123,-0.103533772771604,0.0449561726889939,-2.3029934840728,0.0212792097104219,0.039378828818709,"FBLIM1","54751","filamin binding LIM protein 1"
"ENSG00000160710",4727.49994764025,0.095977719537447,0.0416765572285926,2.30291861707811,0.0212834224724575,0.039381679899445,"ADAR","103","adenosine deaminase RNA specific"
"ENSG00000120675",529.830152504738,-0.189653443286673,0.0823905190113544,-2.30188431341884,0.0213416970695954,0.0394845507672229,"DNAJC15","29103","DnaJ heat shock protein family (Hsp40) member C15"
"ENSG00000110237",2717.2479488323,0.104546515831455,0.0454585195914283,2.29982227250463,0.0214582910884832,0.0396952797868791,"ARHGEF17","9828","Rho guanine nucleotide exchange factor 17"
"ENSG00000167705",24.4749112373457,-0.840608379869944,0.365520311683059,-2.29975832532894,0.0214619157043008,0.0396970022151086,"RILP","83547","Rab interacting lysosomal protein"
"ENSG00000174749",31.1278253534646,-0.739975942460982,0.321989108125446,-2.29813966928561,0.0215538411016837,0.0398620291324651,"FAM241A","132720","family with sequence similarity 241 member A"
"ENSG00000153975",166.599718501089,0.325319407767315,0.141571431413364,2.29791706221744,0.0215665099952366,0.0398804547440148,"ZUP1","221302","zinc finger containing ubiquitin peptidase 1"
"ENSG00000139719",259.665947182471,0.270890038105247,0.117888512492193,2.29784931863643,0.0215703666677935,0.0398825823547787,"VPS33A","65082","VPS33A core subunit of CORVET and HOPS complexes"
"ENSG00000197472",3.34438630074425,-2.68497866096188,1.16871801720448,-2.29737081266552,0.0215976253305661,0.0399279731713351,"ZNF695","57116","zinc finger protein 695"
"ENSG00000116701",25.2956658294683,-0.851625938410734,0.370804439354168,-2.2966983348258,0.021635984514284,0.0399907313637002,"NCF2","4688","neutrophil cytosolic factor 2"
"ENSG00000160932",2239.41763992084,0.120642871122765,0.0525292341734944,2.29668056313754,0.0216369990428922,0.0399907313637002,"LY6E","4061","lymphocyte antigen 6 family member E"
"ENSG00000139154",543.747046993978,0.196169314830849,0.0854238205774448,2.29642403611535,0.0216516479602955,0.0400127884186627,"AEBP2","121536","AE binding protein 2"
"ENSG00000104957",249.038469936285,0.270815744893951,0.117968484430499,2.29566181341849,0.0216952254602324,0.0400882939860714,"CCDC130","81576","coiled-coil domain containing 130"
"ENSG00000144021",1080.43428205857,0.150206778944758,0.0654484687329006,2.29503885809402,0.0217308974913749,0.0401491747809807,"CIAO1","9391","cytosolic iron-sulfur assembly component 1"
"ENSG00000186493",8.86228444715857,1.43024524575642,0.623463890807671,2.29403060360656,0.0217887409224931,0.0402509982095392,"C5orf38","153571","chromosome 5 open reading frame 38"
"ENSG00000083312",4981.13383471491,-0.0936133842105333,0.0408149394443773,-2.29360585817137,0.021813148598046,0.0402910369768143,"TNPO1","3842","transportin 1"
"ENSG00000178381",163.301106305659,0.337148372073372,0.147036155020227,2.2929623807627,0.0218501708676952,0.0403543631889839,"ZFAND2A","90637","zinc finger AN1-type containing 2A"
"ENSG00000180902",184.630241168916,-0.312229618619606,0.136187344141631,-2.29264782706164,0.0218682885041711,0.0403827635602648,"D2HGDH","728294","D-2-hydroxyglutarate dehydrogenase"
"ENSG00000093217",59.902436815467,-0.53835378945532,0.234854706720702,-2.29228443820609,0.0218892352158672,0.0404163804324043,"XYLB","9942","xylulokinase"
"ENSG00000162396",45.0399746500022,-0.617899458807253,0.26961213774904,-2.2918087589306,0.0219166810314514,0.0404619873533172,"PARS2","25973","prolyl-tRNA synthetase 2, mitochondrial"
"ENSG00000116299",23.3057720598996,-0.902554319160476,0.39383567688638,-2.2917027890819,0.0219227993725224,0.0404682135711716,"KIAA1324","57535","KIAA1324"
"ENSG00000107341",1818.27303200877,0.13239827187001,0.057776959687407,2.29154099811291,0.0219321435029795,0.0404803921035581,"UBE2R2","54926","ubiquitin conjugating enzyme E2 R2"
"ENSG00000173818",212.508600046472,0.302320414198362,0.131932846724906,2.29147192456729,0.0219361338553181,0.0404826872977308,"ENDOV","284131","endonuclease V"
"ENSG00000086504",955.575343558806,-0.151396819727687,0.0661216927706091,-2.2896694471044,0.0220404858297584,0.0406656639168977,"MRPL28","10573","mitochondrial ribosomal protein L28"
"ENSG00000172244",37.5134137053207,-0.663499565763227,0.289780317543847,-2.28966401647631,0.0220408008799144,0.0406656639168977,"C5orf34","375444","chromosome 5 open reading frame 34"
"ENSG00000186260",378.016222420558,0.228409623231442,0.0997592366773701,2.28960877046542,0.0220440061212186,0.0406664866960219,"MRTFB","57496","myocardin related transcription factor B"
"ENSG00000176714",11.9475629108042,-1.21647911338443,0.531339984290684,-2.28945524400611,0.0220529154880027,0.0406778308463309,"CCDC121","79635","coiled-coil domain containing 121"
"ENSG00000102081",424.746674056029,0.216408603696037,0.0945305905356655,2.2892970674333,0.0220620979835982,0.0406896758956664,"FMR1","2332","FMRP translational regulator 1"
"ENSG00000144120",67.561305116185,-0.514639595093754,0.224852341252518,-2.2887891325792,0.0220916072029668,0.0407390023720375,"TMEM177","80775","transmembrane protein 177"
"ENSG00000101161",1456.11800366424,-0.126049161908847,0.0550761292354293,-2.28863508853419,0.0221005633996284,0.040750419540063,"PRPF6","24148","pre-mRNA processing factor 6"
"ENSG00000167483",6.36527479082709,1.80709894222309,0.789970541198099,2.28755231743499,0.0221636054092786,0.0408615482264133,"NIBAN3","199786","niban apoptosis regulator 3"
"ENSG00000164292",3276.56628373091,0.110348471486043,0.0482596808939839,2.28655617778441,0.0222217415617339,0.0409636056456328,"RHOBTB3","22836","Rho related BTB domain containing 3"
"ENSG00000168813",369.455073749942,-0.219288369911507,0.0959356517354759,-2.28578600285275,0.0222667809453163,0.0410414979454818,"ZNF507","22847","zinc finger protein 507"
"ENSG00000165698",48.9491657939527,-0.608749728839528,0.266327328346718,-2.28572010472401,0.0222706383136891,0.0410434747364198,"SPACA9","11092","sperm acrosome associated 9"
"ENSG00000141741",327.402357363772,0.256322796123058,0.11222538596326,2.28400012994361,0.0223715233078967,0.0412242448751914,"MIEN1","84299","migration and invasion enhancer 1"
"ENSG00000169740",193.919814624069,0.319991481803766,0.140116683015916,2.28375004971691,0.0223862247812743,0.0412461783755996,"ZNF32","7580","zinc finger protein 32"
"ENSG00000198108",66.20327,-0.5024327,0.2200404,-2.283366,0.02240883,0.04128267,"CHSY3","337876","chondroitin sulfate synthase 3"
"ENSG00000124160",588.1168,-0.1872166,0.08199686,-2.283216,0.02241763,0.04129372,"NCOA5","57727","nuclear receptor coactivator 5"
"ENSG00000269343",150.7473,0.3506381,0.1535902,2.282946,0.02243353,0.04131783,"ZNF587B","100293516","zinc finger protein 587B"
"ENSG00000125409",1.371984,-4.000752,1.7528,-2.282492,0.02246032,0.04136202,"TEKT3","64518","tektin 3"
"ENSG00000101811",269.8794,-0.2603241,0.1140631,-2.282281,0.02247276,0.04137975,"CSTF2","1478","cleavage stimulation factor subunit 2"
"ENSG00000152582",18.97379,-0.9674481,0.4239286,-2.282102,0.02248334,0.04139406,"SPEF2","79925","sperm flagellar 2"
"ENSG00000117791",19.82216,-0.9312208,0.4081518,-2.281555,0.02251562,0.04144832,"MARC2","54996","mitochondrial amidoxime reducing component 2"
"ENSG00000182606",1220.526,-0.1409401,0.06182336,-2.279723,0.02262411,0.04164017,"TRAK1","22906","trafficking kinesin protein 1"
"ENSG00000169612",124.1002,0.3757868,0.1648405,2.2797,0.02262549,0.04164017,"RAMAC","83640","RNA guanine-7 methyltransferase activating subunit"
"ENSG00000141664",105.4184,-0.3994088,0.1752099,-2.279601,0.02263134,0.04164573,"ZCCHC2","54877","zinc finger CCHC-type containing 2"
"ENSG00000107338",274.6872,0.2587495,0.1135095,2.27954,0.02263497,0.04164722,"SHB","6461","SH2 domain containing adaptor protein B"
"ENSG00000087995",230.3807,-0.2770856,0.1215727,-2.279176,0.02265662,0.04168184,"METTL2A","339175","methyltransferase like 2A"
"ENSG00000185507",58.59643,0.5628928,0.2469819,2.279085,0.02266198,0.04168651,"IRF7","3665","interferon regulatory factor 7"
"ENSG00000001036",1080.374,0.1482908,0.0650674,2.279034,0.02266505,0.04168694,"FUCA2","2519","alpha-L-fucosidase 2"
"ENSG00000106868",223.5245,0.281296,0.1234491,2.278639,0.02268853,0.04172493,"SUSD1","64420","sushi domain containing 1"
"ENSG00000197774",165.2697,0.3371957,0.148022,2.27801,0.02272598,0.04178858,"EME2","197342","essential meiotic structure-specific endonuclease subunit 2"
"ENSG00000069812",3.158108,2.954722,1.297925,2.276497,0.0228163,0.04194944,"HES2","54626","hes family bHLH transcription factor 2"
"ENSG00000274180",234.3389,-0.2677499,0.1177042,-2.274769,0.02291979,0.04213444,"NATD1","256302","N-acetyltransferase domain containing 1"
"ENSG00000140854",392.2613,0.2305131,0.1013374,2.274709,0.0229234,0.04213583,"KATNB1","10300","katanin regulatory subunit B1"
"ENSG00000188986",1162.891,0.1414873,0.06220653,2.274476,0.02293739,0.04215628,"NELFB","25920","negative elongation factor complex member B"
"ENSG00000114541",5.655971,-1.838777,0.8084769,-2.274372,0.02294365,0.04216253,"FRMD4B","23150","FERM domain containing 4B"
"ENSG00000143190",122.1715,0.3838872,0.1688555,2.273465,0.02299816,0.04225744,"POU2F1","5451","POU class 2 homeobox 1"
"ENSG00000177990",30.89856,0.7629413,0.335732,2.272471,0.02305805,0.0423622,"DPY19L2","283417","dpy-19 like 2"
"ENSG00000136997",883.3762,0.1574411,0.06930571,2.27169,0.02310525,0.04244362,"MYC","4609","MYC proto-oncogene, bHLH transcription factor"
"ENSG00000171763",179.6437,0.3174898,0.1398603,2.270049,0.02320464,0.04262088,"SPATA5L1","79029","spermatogenesis associated 5 like 1"
"ENSG00000068394",261.937,-0.2586947,0.1139891,-2.26947,0.02323979,0.04268012,"GPKOW","27238","G-patch domain and KOW motifs"
"ENSG00000160284",169.8862,0.3368435,0.148467,2.26881,0.02327989,0.04274845,"SPATC1L","84221","spermatogenesis and centriole associated 1 like"
"ENSG00000165185",22.47682,-0.8924858,0.3934786,-2.268194,0.02331738,0.04281196,"KIAA1958","158405","KIAA1958"
"ENSG00000198055",670.9925,-0.1749661,0.07715808,-2.267631,0.02335168,0.04286958,"GRK6","2870","G protein-coupled receptor kinase 6"
"ENSG00000133243",1420.628,-0.1314148,0.05797596,-2.266712,0.0234078,0.04296726,"BTBD2","55643","BTB domain containing 2"
"ENSG00000165406",503.9068,0.1974602,0.08713178,2.266225,0.0234376,0.04301383,"MARCHF8","220972","membrane associated ring-CH-type finger 8"
"ENSG00000124523",80.94683,-0.4502419,0.1986768,-2.266202,0.023439,0.04301383,"SIRT5","23408","sirtuin 5"
"ENSG00000144233",693.5099,0.178262,0.07868062,2.26564,0.02347343,0.04307164,"AMMECR1L","83607","AMMECR1 like"
"ENSG00000167491",1854.938,0.1340482,0.05917898,2.265132,0.02350456,0.04312339,"GATAD2A","54815","GATA zinc finger domain containing 2A"
"ENSG00000162722",43.218,-0.6223197,0.2747648,-2.264918,0.02351773,0.04314219,"TRIM58","25893","tripartite motif containing 58"
"ENSG00000103534",1.436717,3.873451,1.711127,2.263685,0.02359352,0.04327583,"TMC5","79838","transmembrane channel like 5"
"ENSG00000174460",6.941127,1.688425,0.7459239,2.263536,0.02360269,0.04328726,"ZCCHC12","170261","zinc finger CCHC-type containing 12"
"ENSG00000165512",156.154,-0.3259848,0.1440329,-2.263266,0.02361927,0.04331228,"ZNF22","7570","zinc finger protein 22"
"ENSG00000184207",302.3836,-0.2582707,0.1141473,-2.262608,0.02365985,0.04338129,"PGP","283871","phosphoglycolate phosphatase"
"ENSG00000115252",8.886313,1.481714,0.6550798,2.261884,0.02370459,0.04345792,"PDE1A","5136","phosphodiesterase 1A"
"ENSG00000117151",320.2822,0.2445844,0.1081421,2.261694,0.02371633,0.04347403,"CTBS","1486","chitobiase"
"ENSG00000240891",7.602914,-1.574876,0.6963477,-2.261623,0.02372072,0.04347668,"PLCXD2","257068","phosphatidylinositol specific phospholipase C X domain containing 2"
"ENSG00000172273",165.063,0.3322413,0.1469158,2.26144,0.02373203,0.043492,"HINFP","25988","histone H4 transcription factor"
"ENSG00000196544",83.48188,0.4546198,0.201087,2.260811,0.02377096,0.04355793,"BORCS6","54785","BLOC-1 related complex subunit 6"
"ENSG00000170270",101.0325,0.4065074,0.179845,2.260321,0.0238013,0.04360638,"GON7","84520","GON7 subunit of KEOPS complex"
"ENSG00000148057",8.129717,-1.456939,0.644581,-2.260289,0.02380332,0.04360638,"IDNK","414328","IDNK gluconokinase"
"ENSG00000174348",194.0676,0.3167954,0.1402328,2.259068,0.02387916,0.04373669,"PODN","127435","podocan"
"ENSG00000162777",6.845855,-1.693692,0.7497369,-2.259048,0.02388039,0.04373669,"DENND2D","79961","DENN domain containing 2D"
"ENSG00000036054",1168.848,0.1374886,0.06088236,2.258267,0.02392904,0.04382035,"TBC1D23","55773","TBC1 domain family member 23"
"ENSG00000143303",116.8044,0.4045192,0.1791912,2.257472,0.02397859,0.04390564,"RRNAD1","51093","ribosomal RNA adenine dimethylase domain containing 1"
"ENSG00000128739",235.9955,0.2829065,0.1253453,2.257016,0.02400706,0.04395231,"SNRPN","6638","small nuclear ribonucleoprotein polypeptide N"
"ENSG00000017260",2290.448,0.1199715,0.05319953,2.255123,0.02412558,0.04416381,"ATP2C1","27032","ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000150907",6.752119,1.666313,0.7393786,2.253667,0.02421712,0.04432588,"FOXO1","2308","forkhead box O1"
"ENSG00000132881",73.63526,0.4713513,0.2092734,2.252323,0.02430187,0.04447548,"CPLANE2","79363","ciliogenesis and planar polarity effector 2"
"ENSG00000150782",5.766619,-1.831432,0.8132328,-2.252039,0.02431981,0.04450278,"IL18","3606","interleukin 18"
"ENSG00000102934",18.50885,-0.9730673,0.4321301,-2.251793,0.02433537,0.04452573,"PLLP","51090","plasmolipin"
"ENSG00000150527",33.05725,0.7124659,0.3166563,2.249966,0.02445111,0.04473194,"MIA2","4253","MIA SH3 domain ER export factor 2"
"ENSG00000155367",6.403996,-1.659033,0.7373776,-2.24991,0.02445464,0.04473284,"PPM1J","333926","protein phosphatase, Mg2+/Mn2+ dependent 1J"
"ENSG00000153815",613.902,-0.180745,0.08038361,-2.24853,0.02454239,0.04488778,"CMIP","80790","c-Maf inducing protein"
"ENSG00000186141",696.0803,-0.1668385,0.07421985,-2.247896,0.0245828,0.04495611,"POLR3C","10623","RNA polymerase III subunit C"
"ENSG00000172575",13.72655,-1.08804,0.4840664,-2.247708,0.02459485,0.04497256,"RASGRP1","10125","RAS guanyl releasing protein 1"
"ENSG00000147174",14.56034,1.132132,0.5038139,2.247124,0.02463209,0.04503507,"GCNA","93953","germ cell nuclear acidic peptidase"
"ENSG00000171824",817.3739,-0.1640501,0.07300724,-2.247038,0.02463758,0.04503953,"EXOSC10","5394","exosome component 10"
"ENSG00000137135",20.14529,-0.9264069,0.4123156,-2.246839,0.02465031,0.0450572,"ARHGEF39","84904","Rho guanine nucleotide exchange factor 39"
"ENSG00000166831",55.59661,-0.5356466,0.2384164,-2.246685,0.02466016,0.04506963,"RBPMS2","348093","RNA binding protein, mRNA processing factor 2"
"ENSG00000168301",71.08484,-0.4832157,0.2150934,-2.246539,0.02466949,0.04508108,"KCTD6","200845","potassium channel tetramerization domain containing 6"
"ENSG00000049540",1329.249,-0.164394,0.07319844,-2.245868,0.02471248,0.04515404,"ELN","2006","elastin"
"ENSG00000087157",400.1569,0.2122142,0.09449461,2.245781,0.02471807,0.04515866,"PGS1","9489","phosphatidylglycerophosphate synthase 1"
"ENSG00000174151",351.189,0.2343491,0.1043855,2.245034,0.02476595,0.04524053,"CYB561D1","284613","cytochrome b561 family member D1"
"ENSG00000165115",35.93372,0.6833677,0.3044945,2.24427,0.02481506,0.04532462,"KIF27","55582","kinesin family member 27"
"ENSG00000176222",50.59267,0.5854677,0.2609074,2.243967,0.0248345,0.0453524,"ZNF404","342908","zinc finger protein 404"
"ENSG00000184967",280.4391,-0.2462124,0.1097234,-2.243937,0.02483643,0.0453524,"NOC4L","79050","nucleolar complex associated 4 homolog"
"ENSG00000156509",5.187176,-1.903185,0.8481985,-2.243796,0.02484551,0.04536337,"FBXO43","286151","F-box protein 43"
"ENSG00000123684",974.4183,0.1557997,0.06946477,2.24286,0.02490585,0.04546791,"LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1"
"ENSG00000167523",88.62509,0.4644754,0.2071467,2.242253,0.02494501,0.04553376,"SPATA33","124045","spermatogenesis associated 33"
"ENSG00000182004",611.0733,-0.1793446,0.07998949,-2.242103,0.02495475,0.04554589,"SNRPE","6635","small nuclear ribonucleoprotein polypeptide E"
"ENSG00000111860",198.4475,0.2921734,0.1303736,2.241046,0.02502307,0.04566493,"CEP85L","387119","centrosomal protein 85 like"
"ENSG00000182903",175.2315,0.3077237,0.1373389,2.240616,0.02505097,0.04571019,"ZNF721","170960","zinc finger protein 721"
"ENSG00000127483",2910.897,0.1142182,0.05097746,2.240563,0.02505441,0.0457108,"HP1BP3","50809","heterochromatin protein 1 binding protein 3"
"ENSG00000124134",3.758754,-2.376069,1.060726,-2.24004,0.02508832,0.045767,"KCNS1","3787","potassium voltage-gated channel modifier subfamily S member 1"
"ENSG00000156983",420.5321,0.2284015,0.1020334,2.238498,0.02518861,0.04594428,"BRPF1","7862","bromodomain and PHD finger containing 1"
"ENSG00000096654",119.9484,0.3829196,0.1711762,2.23699,0.02528696,0.04611797,"ZNF184","7738","zinc finger protein 184"
"ENSG00000159685",143.0511,-0.3597185,0.1608361,-2.236553,0.02531556,0.0461644,"CHCHD6","84303","coiled-coil-helix-coiled-coil-helix domain containing 6"
"ENSG00000168135",1.395099,3.84187,1.718397,2.235729,0.02536952,0.04625709,"KCNJ4","3761","potassium inwardly rectifying channel subfamily J member 4"
"ENSG00000105650",11.06959,1.225944,0.5487123,2.23422,0.02546861,0.046432,"PDE4C","5143","phosphodiesterase 4C"
"ENSG00000196850",412.0831,-0.2069019,0.09262585,-2.233739,0.02550028,0.046484,"PPTC7","160760","PTC7 protein phosphatase homolog"
"ENSG00000178163",534.8347,-0.1960793,0.08778538,-2.233622,0.02550796,0.04649225,"ZNF518B","85460","zinc finger protein 518B"
"ENSG00000196482",6.942245,-1.611881,0.7218685,-2.23293,0.02555358,0.04656965,"ESRRG","2104","estrogen related receptor gamma"
"ENSG00000155980",8.795185,-1.399822,0.6270186,-2.232504,0.02558165,0.04661469,"KIF5A","3798","kinesin family member 5A"
"ENSG00000136718",837.9986,-0.1579114,0.0707343,-2.232459,0.02558463,0.04661469,"IMP4","92856","IMP U3 small nucleolar ribonucleoprotein 4"
"ENSG00000089775",102.5118,0.4071302,0.1823743,2.232388,0.02558931,0.04661746,"ZBTB25","7597","zinc finger and BTB domain containing 25"
"ENSG00000182329",4.3584,-2.198126,0.9858041,-2.229779,0.0257621,0.04692644,"KIAA2012","100652824","KIAA2012"
"ENSG00000116497",399.2341,0.2121492,0.09515661,2.229474,0.02578238,0.04695757,"S100PBP","64766","S100P binding protein"
"ENSG00000170088",305.6519,0.2341685,0.105058,2.228945,0.02581757,0.04701586,"TMEM192","201931","transmembrane protein 192"
"ENSG00000125966",36.14475,0.6610202,0.2966143,2.228552,0.02584375,0.04705771,"MMP24","10893","matrix metallopeptidase 24"
"ENSG00000105664",24.40178,0.8701251,0.3905225,2.228105,0.02587353,0.04710612,"COMP","1311","cartilage oligomeric matrix protein"
